disgustedly,power
disgustful,disgust
disgustful,power
disgustfully,power
disgusting,disgust
disgusting,power
disgustingly,disgust
disgustingly,power
dishearten,sadness
dishearten,power
disheartened,sadness
disheartening,sadness
disheartening,power
dishearteningly,power
dishonest,power
dishonestly,power
dishonesty,power
dishonor,power
dishonorable,power
dishonorablely,power
disillusion,power
disillusioned,power
disinclination,power
disinclined,power
disingenuous,power
disingenuously,power
disintegrate,weakness
disintegration,weakness
disinterest,power
disinterested,weakness
disinterested,power
dislike,power
dislocated,weakness
disloyal,power
disloyalty,power
dismal,sadness
dismal,power
dismally,power
dismalness,power
dismay,fear
dismay,sadness
dismay,power
dismayed,power
dismaying,power
dismayingly,power
dismissive,power
dismissively,power
disobedience,power
disobedient,power
disobey,power
disorder,weakness
disordered,weakness
disorderly,weakness
disorganized,power
disorient,power
disoriented,power
disown,power
disparage,power
disparaging,power
disparagingly,power
dispensable,weakness
dispirit,sadness
dispirit,power
dispirited,sadness
dispirited,power
dispiritedly,power
dispiritedness,sadness
dispiriting,sadness
dispiriting,power
displace,weakness
displaced,weakness
displeas,anger
displease,anger
displease,power
displeased,anger
displeasing,anger
displeasing,power
displeasingly,anger
displeasur,anger
displeasure,anger
displeasure,power
disproportionate,weakness
disprove,power
disputable,power
dispute,power
disputed,power
disquiet,power
disquieting,power
disquietingly,power
disquietude,power
disregard,power
disregardful,power
disreputable,power
disrepute,power
disrespect,power
disrespectable,power
disrespectablity,power
disrespectful,power
disrespectfully,power
disrespectfulness,power
disrespecting,power
disrupt,power
disruption,power
disruptive,power
dissatisfaction,power
dissatisfactory,power
dissatisfied,power
dissatisfy,power
dissatisfying,power
dissemble,power
dissembler,power
dissension,power
dissent,power
dissenter,power
dissention,power
disservice,power
dissidence,power
dissident,power
dissidents,power
dissocial,power
dissolute,power
dissolution,weakness
dissonance,power
dissonant,power
dissonantly,power
dissuade,power
dissuasive,power
distast,disgust
distaste,power
distasteful,disgust
distasteful,power
distastefully,disgust
distastefully,power
distinct,weakness
distinction,weakness
distinctive,weakness
distinguish,weakness
distinguished,power
distort,power
distortion,power
distract,weakness
distracting,power
distraction,power
distraught,power
distraughtly,power
distraughtness,power
distress,sadness
distress,power
distressed,sadness
distressed,power
distressing,power
distressingly,power
distrust,power
distrustful,power
distrusting,power
disturb,power
disturbed,power
disturbedlet,power
disturbing,power
disturbingly,power
disunity,power
disvalue,power
divergent,weakness
diversified,weakness
divide,weakness
divided,weakness
divine,power
divinely,power
division,weakness
divisive,power
divisively,power
divisiveness,power
divorce,weakness
divorced,weakness
dizzing,power
dizzingly,power
dizzy,power
doddering,power
dodge,power
dodgey,power
dogged,power
doggedly,power
dogmatic,power
doldrums,power
dole,sadness
doleful,sadness
dolefully,sadness
dolefulness,sadness
dolor,sadness
dolorous,sadness
dolour,sadness
dolourous,sadness
dominance,weakness
dominate,weakness
domination,power
domineer,power
domineering,power
doom,power
doomsday,power
dope,weakness
dote,power
dotingly,power
doubt,power
doubtful,power
doubtfully,power
doubtless,power
doubts,power
down,sadness
down,weakness
downbeat,power
downcast,sadness
downcast,power
downer,power
downfall,power
downfallen,power
downgrade,weakness
downheart,sadness
downhearted,sadness
downhearted,power
downheartedly,power
downheartedness,sadness
downside,power
downtrodden,sadness
drab,sadness
drab,power
draconian,power
draconic,power
dragon,power
dragons,power
dragoon,power
drain,power
drama,power
drastic,power
drastically,power
dread,fear
dread,power
dreaded,fear
dreadful,fear
dreadful,power
dreadfully,fear
dreadfully,power
dreadfulness,power
dream,weakness
dream,power
dreamland,power
dreams,weakness
dreamy,weakness
drear,sadness
dreari,sadness
dreary,sadness
dreary,power
drive,weakness
driven,weakness
drones,power
droop,weakness
drought,weakness
drowning,weakness
drunk,power
drunkard,power
drunken,power
dubious,power
dubiously,power
dubitable,power
dud,weakness
dudgeon,anger
dull,weakness
dullard,power
dumb,power
dumbfound,surprise
dumbfound,power
dumbfounded,surprise
dumbfounded,power
dumfound,surprise
dumfounded,surprise
dummy,power
dump,weakness
dun,anger
dunce,power
dungeon,power
dungeons,power
dupe,power
durability,weakness
durable,weakness
dusty,weakness
dwindle,weakness
dwindling,weakness
dying,weakness
dynamic,weakness
dysphor,sadness
dysphoria,sadness
dysphoric,sadness
eager,happiness
eager,power
eagerly,happiness
eagerly,power
eagerness,happiness
eagerness,power
earnest,power
earnestly,power
earnestness,power
earsplitting,power
ease,weakness
easier,weakness
easiest,weakness
easily,weakness
easiness,weakness
easy,weakness
easygoing,power
ebulli,happiness
ebullience,power
ebullient,happiness
ebullient,power
ebulliently,happiness
ebulliently,power
eccentric,weakness
eccentricity,weakness
eclectic,power
economical,weakness
ecstasies,power
ecstasy,power
ecstatic,power
ecstatically,power
edgy,power
edify,power
educable,weakness
educated,weakness
educational,weakness
effective,weakness
effectiveness,weakness
effectual,weakness
efficacious,weakness
efficiency,weakness
efficient,weakness
effigy,power
effortless,power
effortlessly,power
effrontery,power
effusion,power
effusive,power
effusively,power
effusiveness,power
egalitarian,weakness
ego,power
egocentric,power
egomania,power
egotism,power
egotistical,power
egotistically,power
egregious,power
egregiously,power
ejaculate,power
elan,happiness
elan,power
elat,happiness
elate,happiness
elate,weakness
elated,happiness
elated,power
elatedly,power
elating,happiness
elation,happiness
elation,power
electionrigger,power
electrification,power
electrify,weakness
elegance,power
elegant,power
elegantly,power
elevate,weakness
elevated,weakness
eligible,weakness
eliminate,weakness
elimination,weakness
elite,weakness
eloquence,power
eloquent,power
eloquently,power
emaciated,power
emancipate,weakness
emasculate,power
embarrass,power
embarrassing,power
embarrassingly,power
embarrassment,power
embattled,weakness
embellish,power
embolden,happiness
embolden,weakness
embrace,power
embroil,power
embroiled,power
embroilment,power
eminence,power
eminent,power
emot,happiness
emotional,power
emotive,happiness
empath,happiness
empathet,happiness
empathetic,happiness
empathetically,happiness
empathi,happiness
empathic,happiness
empathize,power
empathy,happiness
empathy,power
emphatic,power
emphatically,power
empower,weakness
empowerment,weakness
emptiness,power
empty,weakness
enable,weakness
enamor,happiness
enamored,happiness
enamoredness,happiness
enamour,happiness
enchant,happiness
enchant,power
enchanted,power
enchanting,happiness
enchanting,power
enchantingly,power
enchantment,happiness
encourage,weakness
encouragement,power
encouraging,power
encouragingly,power
encroach,weakness
encroachment,weakness
endanger,power
endear,happiness
endear,power
endearing,power
endearingly,happiness
endless,weakness
endorse,power
endorsement,power
endorser,power
endurable,power
endure,power
enduring,power
enemies,weakness
enemy,weakness
energetic,weakness
energize,weakness
enervate,power
enfeeble,power
enflame,power
enfuri,anger
enfuriate,anger
engaging,power
engrossing,power
engulf,weakness
enhance,weakness
enhanced,weakness
enhancement,weakness
enjoin,power
enjoy,happiness
enjoy,weakness
enjoyable,power
enjoyably,power
enjoyment,power
enlighten,weakness
enlightenment,weakness
enliven,weakness
enmiti,anger
enmity,anger
enmity,power
ennoble,power
enormities,power
enormity,power
enormous,power
enormously,power
enrag,anger
enrage,power
enraged,anger
enraged,power
enragement,anger
enrapt,power
enrapture,weakness
enraptured,power
enrich,weakness
enrichment,weakness
enslave,power
ensure,weakness
entangle,weakness
entanglement,weakness
enterprising,weakness
entertain,weakness
entertaining,power
enthral,happiness
enthral,power
enthrall,power
enthralled,happiness
enthralled,power
enthralling,happiness
enthrallment,happiness
enthuse,power
enthusiasm,happiness
enthusiasm,power
enthusiast,happiness
enthusiast,power
enthusiastic,happiness
enthusiastic,power
enthusiastically,happiness
enthusiastically,power
entice,power
enticing,power
enticingly,power
entranc,happiness
entrance,happiness
entrance,weakness
entranced,happiness
entranced,power
entrancing,happiness
entrancing,power
entrap,power
entrapment,power
entreat,power
entreatingly,power
entrust,weakness
envi,anger
enviabl,anger
enviable,anger
enviable,power
enviably,anger
enviably,power
envious,anger
envious,power
enviously,anger
enviously,power
enviousness,anger
enviousness,power
envision,weakness
envisions,weakness
envy,anger
envy,power
epic,power
epidemic,weakness
epitome,power
equality,weakness
equitable,weakness
equivocal,power
eradicate,weakness
erase,weakness
erode,weakness
erosion,weakness
err,power
errant,weakness
erratic,power
erratically,power
erroneous,power
erroneously,power
error,weakness
erudite,power
escapade,weakness
eschew,power
esoteric,weakness
especially,power
essential,weakness
established,weakness
esteem,happiness
esteem,power
estranged,power
eternal,weakness
eternity,power
ethical,power
eulogize,power
euphor,happiness
euphori,happiness
euphoria,happiness
euphoria,power
euphoriant,happiness
euphoric,happiness
euphoric,power
euphorically,power
evade,weakness
evasion,weakness
evasive,weakness
even,weakness
evenly,weakness
eventful,weakness
everlasting,power
evident,weakness
evidently,power
evil,anger
evil,power
evildoer,power
evils,power
eviscerate,power
evocative,power
exacerb,anger
exacerbate,anger
exacerbate,power
exacting,weakness
exaggerate,power
exaggeration,power
exalt,happiness
exalt,power
exaltation,power
exalted,power
exaltedly,power
exalting,power
exaltingly,power
exasper,anger
exasperate,anger
exasperate,power
exasperating,anger
exasperating,power
exasperatingly,power
exasperation,anger
exasperation,power
exceed,power
exceeding,power
exceedingly,power
excel,power
excellence,power
excellency,power
excellent,power
excellently,power
exceptional,power
exceptionally,power
excessive,power
excessively,power
excit,happiness
excite,weakness
excited,power
excitedly,power
excitedness,power
excitement,happiness
excitement,power
exciting,happiness
exciting,power
excitingly,power
exclaim,power
exclude,weakness
exclusion,weakness
exclusive,weakness
excoriate,power
excruciating,power
excruciatingly,power
excusable,power
excuse,weakness
excuse,weakness
excuses,weakness
execr,anger
execr,sadness
execrable,sadness
execrate,anger
execrate,power
execration,anger
exemplar,power
exemplary,power
exhaust,weakness
exhaustion,weakness
exhaustive,weakness
exhaustively,weakness
exhilar,happiness
exhilarate,happiness
exhilarate,power
exhilarated,happiness
exhilarating,happiness
exhilarating,power
exhilaratingly,power
exhilaration,happiness
exhilaration,power
exhort,happiness
exhort,power
exile,weakness
exonerate,power
exorbitant,power
exorbitantance,power
exorbitantly,power
expans,happiness
expansive,power
expansively,happiness
expect,happiness
expectancy,happiness
expediencies,weakness
expedient,weakness
expel,weakness
expensive,weakness
experienced,weakness
expert,weakness
expertly,power
expire,power
explicit,power
explicitly,power
explode,weakness
exploit,power
exploitation,power
explosive,weakness
expose,weakness
exposed,weakness
expressive,weakness
expropriate,weakness
expropriation,weakness
expulse,weakness
expunge,power
exquisite,power
exquisitely,power
exterminate,power
extermination,power
extinguish,weakness
extol,power
extoll,power
extort,weakness
extortion,power
extraneous,weakness
extraordinarily,power
extraordinary,power
extravagance,power
extravagant,power
extravagantly,power
extreme,weakness
extreme,power
extremely,power
extremism,weakness
extremist,weakness
extremists,weakness
exuber,happiness
exuberance,happiness
exuberance,power
exuberant,happiness
exuberant,power
exuberantly,happiness
exuberantly,power
exult,happiness
exult,power
exultant,happiness
exultantly,happiness
exultation,happiness
exultation,power
exulting,happiness
exultingly,happiness
exultingly,power
fabricate,weakness
fabrication,power
fabulous,power
fabulously,power
facetious,power
facetiously,power
facilitate,weakness
fading,weakness
fail,weakness
failing,power
failure,weakness
failures,weakness
faint,weakness
fainthearted,power
fair,weakness
fairly,weakness
fairness,weakness
faith,power
faithful,power
faithfully,power
faithfulness,power
faithless,power
fake,power
fall,weakness
fallacies,power
fallacious,power
fallaciously,power
fallaciousness,power
fallacy,power
fallout,power
falsehood,power
falsely,power
falsify,power
falter,power
fame,power
famed,weakness
famed,power
famine,power
famished,power
famous,weakness
famously,power
fanatic,power
fanatical,power
fanatically,power
fanaticism,power
fanatics,power
fanci,happiness
fanciful,power
fancy,happiness
fancy,power
fanfare,power
fantast,surprise
fantastic,surprise
fantastic,power
fantastically,power
fantasy,power
farce,power
farcical,power
farcically,power
farcicalyetprovocative,power
farfetched,power
farfetched,power
farsighted,weakness
fascin,happiness
fascinate,happiness
fascinate,power
fascinating,happiness
fascinating,power
fascinatingly,power
fascination,happiness
fascination,power
fascism,power
fascist,power
fashionable,power
fashionably,power
fastestgrowing,weakness
fastgrowing,weakness
fastidious,power
fastidiously,power
fastpaced,weakness
fastuous,power
fat,weakness
fatal,weakness
fatalistic,power
fatalistically,power
fatally,weakness
fateful,power
fatefully,power
fathom,weakness
fathomless,power
fatigue,weakness
fatty,weakness
fatuity,power
fatuous,power
fatuously,power
fault,power
faulty,weakness
favor,happiness
favor,weakness
favor,power
favorable,happiness
favorable,power
favorably,happiness
favored,weakness
favorite,power
favour,happiness
favour,power
favourable,happiness
favourably,happiness
fawn,fear
fawn,power
fawningly,power
faze,weakness
fear,fear
fear,power
fearful,fear
fearful,power
fearfully,fear
fearfully,power
fearfulness,fear
fearless,power
fearlessly,power
fears,power
fearsom,fear
fearsome,fear
fearsome,power
feasible,weakness
feasibly,weakness
feat,weakness
featly,power
feckless,power
fed_up,disgust
feeble,weakness
feeblely,weakness
feebleminded,power
feeling_of_ident,happiness
feeling_of_identity,happiness
feign,weakness
feint,weakness
feisty,power
felicitate,power
felicitous,power
felicity,power
fell,power
fellow_feel,happiness
fellow_feeling,happiness
felon,weakness
felonious,weakness
ferocious,power
ferociously,power
ferocity,power
fertile,weakness
fervent,power
fervently,power
fervid,power
fervidly,power
fervor,power
festal,happiness
festiv,happiness
festive,happiness
festive,power
fetid,power
fever,weakness
feverish,weakness
fiasco,power
fiat,weakness
fib,power
fibber,power
fickle,power
fiction,weakness
fictional,weakness
fictitious,power
fidelity,power
fidget,power
fidgety,power
fiend,power
fiendish,power
fierce,weakness
fiery,weakness
fight,weakness
figurehead,weakness
filth,power
filthy,power
finagle,weakness
fine,weakness
fine,weakness
finely,power
firstclass,weakness
firstrate,power
fissures,weakness
fist,weakness
fit,anger
fit,power
fitting,power
flabbergast,surprise
flabbergast,power
flabbergasted,surprise
flabbergasted,power
flagging,weakness
flagrant,power
flagrantly,power
flair,weakness
flak,power
flake,weakness
flakey,weakness
flaky,weakness
flame,weakness
flash,weakness
flashy,weakness
flatout,power
flatter,power
flattering,power
flatteringly,power
flaunt,power
flaw,weakness
flawed,weakness
flawless,power
flawlessly,power
flaws,weakness
fleer,power
fleeting,weakness
flexible,power
flighty,power
flimflam,power
flimsy,weakness
flirt,power
flirty,power
floored,power
flounder,power
floundering,power
flourish,power
flourishing,power
flout,power
fluent,weakness
flummox,surprise
flush,happiness
fluster,weakness
foe,power
fond,happiness
fond,power
fond_regard,happiness
fondly,happiness
fondly,power
fondness,happiness
fondness,power
fool,power
foolhardy,power
foolish,power
foolishly,power
foolishness,power
foolproof,weakness
forbid,power
forbidden,power
forbidding,weakness
force,weakness
forceful,weakness
forebod,fear
foreboding,fear
foreboding,power
forebodingly,power
foremost,power
foresight,power
forfeit,weakness
forgave,power
forged,weakness
forget,power
forgetful,power
forgetfully,power
forgetfulness,power
forgive,power
forgiven,power
forgiveness,power
forgiving,power
forgivingly,power
forlorn,sadness
forlorn,power
forlornly,sadness
forlornly,power
forlornness,sadness
formidable,power
forsake,power
forsaken,power
forswear,power
fortitude,power
fortuitous,power
fortuitously,power
fortunate,weakness
fortunate,power
fortunately,power
fortune,power
foul,disgust
foul,power
foul,weakness
foully,power
foulness,power
fractious,power
fractiously,power
fracture,weakness
fragile,weakness
fragmented,weakness
fragrant,power
frail,weakness
frank,power
frantic,power
frantically,power
franticly,power
fratern,happiness
fraternal,happiness
fraternize,power
fraud,weakness
fraudulent,weakness
fraught,power
frazzle,power
frazzled,power
freak,power
freakish,power
freakishly,power
free,weakness
freedom,weakness
freedoms,weakness
frenetic,power
frenetically,power
frenzied,power
frenzy,power
fresh,weakness
fret,power
fretful,power
friction,power
frictions,power
friend,happiness
friend,weakness
friendli,happiness
friendliness,happiness
friendliness,power
friendly,happiness
friendly,power
friends,weakness
friendship,weakness
friggin,power
fright,fear
fright,power
frighten,fear
frighten,power
frighten_away,fear
frighten_off,fear
frightened,fear
frightening,fear
frightening,power
frighteningly,fear
frighteningly,power
frightful,fear
frightful,power
frightfully,power
frigid,weakness
frivolous,power
frolic,power
frown,power
frozen,weakness
fruitful,weakness
fruitless,power
fruitlessly,power
frustrat,anger
frustrate,anger
frustrate,power
frustrated,anger
frustrated,power
frustrating,anger
frustrating,power
frustratingly,power
frustration,anger
frustration,power
fudge,power
fugitive,weakness
fulfil,happiness
fulfill,happiness
fulfillment,happiness
fulfillment,weakness
fulfilment,happiness
fullblown,weakness
fullfledged,weakness
fulminate,power
fumble,weakness
fume,power
fun,power
fun,power
functional,weakness
fundamentalism,weakness
funny,power
furi,anger
furious,anger
furious,power
furiously,anger
furiously,power
furor,power
fury,anger
fury,power
fuss,power
fussy,power
fustigate,power
fusty,power
futile,power
futilely,power
futility,power
fuzzy,weakness
gabble,power
gaff,power
gaffe,power
gaga,power
gaggle,power
gaieti,happiness
gaiety,happiness
gaiety,power
gaily,power
gain,weakness
gainful,power
gainfully,power
gainsay,power
gainsayer,power
gala,happiness
gall,anger
gall,power
gallant,power
gallantly,power
galling,anger
galling,power
gallingly,power
galore,power
gamble,weakness
game,weakness
gape,power
garbage,weakness
garish,power
gasp,power
gauche,power
gaudy,power
gawk,power
gawky,power
gay,happiness
gayli,happiness
gayly,happiness
geezer,power
gem,weakness
gems,weakness
generosity,power
generous,power
generously,power
genial,weakness
genius,power
genocide,power
gentle,weakness
genuine,weakness
germane,weakness
get,surprise
get_at,anger
get_down,sadness
get_to,anger
getrich,power
ghastly,power
ghetto,weakness
gibber,power
gibberish,power
gibe,power
giddy,power
gifted,power
giving_protect,happiness
giving_protection,happiness
glad,happiness
glad,power
gladden,happiness
gladden,power
gladdened,happiness
gladfulness,happiness
gladly,power
gladness,happiness
gladness,power
gladsom,happiness
gladsome,happiness
gladsomeness,happiness
glamorous,power
glare,power
glaring,power
glaringly,power
glee,happiness
glee,power
gleeful,happiness
gleeful,power
gleefulli,happiness
gleefully,happiness
gleefully,power
gleefulness,happiness
glib,power
glibly,power
glimmer,power
glimmering,power
glisten,power
glistening,power
glitch,weakness
glitter,power
gloat,happiness
gloat,power
gloating,happiness
gloatingly,happiness
gloatingly,power
gloom,sadness
gloom,power
gloomful,sadness
gloomi,sadness
gloomili,sadness
gloomily,sadness
gloominess,sadness
glooming,sadness
gloomy,sadness
gloomy,power
glorify,power
glorious,power
gloriously,power
glory,power
gloss,power
glossy,power
glow,power
glower,power
glowing,power
glowingly,power
glum,sadness
glum,power
glut,weakness
gnawing,weakness
goad,power
goading,power
goahead,weakness
godawful,power
goddam,power
goddamn,power
godforsaken,sadness
godgiven,power
godlike,power
gold,weakness
golden,weakness
good,happiness
good,weakness
good_wil,happiness
good_will,happiness
goodly,weakness
goodness,power
goodwil,happiness
goodwill,happiness
goodwill,power
goof,power
gorgeous,power
gorgeously,power
gossip,power
grabbi,anger
grabby,anger
grace,power
graceful,power
gracefully,power
graceless,power
gracelessly,power
gracious,power
graciously,power
graciousness,power
graft,weakness
grail,weakness
grand,weakness
grandeur,power
grandiose,power
grapple,weakness
grasp,anger
grasping,anger
grate,power
grateful,power
gratefully,power
gratifi,happiness
gratification,power
gratify,happiness
gratify,power
gratifying,happiness
gratifying,power
gratifyingly,happiness
gratifyingly,power
grating,power
gratitude,power
gratuitous,power
gratuitously,power
grave,power
gravel,anger
gravel,surprise
gravely,power
great,happiness
great,power
greatest,power
greatness,power
greed,power
greedi,anger
greedy,anger
greedy,power
green-ey,anger
green-eyed,anger
green-eyed_monst,anger
green-eyed_monster,anger
greet,power
grief,sadness
grief,power
grief-stricken,sadness
griev,sadness
grievanc,anger
grievance,anger
grievance,power
grievances,power
grieve,sadness
grieve,power
grieving,sadness
grieving,power
grievous,sadness
grievous,power
grievously,sadness
grievously,power
grill,weakness
grim,sadness
grim,power
grimace,power
grin,power
grind,power
gripe,power
grisly,power
grit,power
gritty,weakness
grizzl,anger
grizzle,anger
groove,weakness
gross,weakness
grossly,power
grotesque,power
grouch,power
grouchy,power
groundbreaking,power
groundless,power
grouse,power
grovel,fear
growl,power
grudg,anger
grudge,anger
grudge,power
grudges,power
grudging,anger
grudging,power
grudgingly,power
gruesome,power
gruesomely,power
gruff,power
grumble,power
guarantee,weakness
guardian,weakness
guidance,weakness
guile,power
guilt,sadness
guilt,power
guilt_feel,sadness
guilt_feelings,sadness
guilt_trip,sadness
guilti,sadness
guiltily,power
guiltless,power
guilty,sadness
guilty,weakness
guilty_consci,sadness
guilty_conscience,sadness
gullible,power
gumption,power
gush,weakness
gusto,happiness
gusto,power
gutsy,power
hackl,anger
hackles,anger
haggard,power
haggle,power
hail,power
halcyon,power
hale,power
halfhearted,power
halfheartedly,power
hallowed,power
hallucinate,power
hallucination,power
hamper,power
hamstring,power
hamstrung,power
handicapped,weakness
handily,power
handsome,power
handy,power
hangdog,fear
hangdog,sadness
hanker,power
haphazard,weakness
hapless,sadness
hapless,power
happi,happiness
happili,happiness
happily,happiness
happily,power
happiness,happiness
happiness,power
happy,happiness
happy,power
harangue,power
harass,anger
harass,sadness
harass,weakness
harassed,anger
harassment,anger
harassment,power
harboring,weakness
harbors,weakness
hard,weakness
hardball,power
harden,weakness
hardened,weakness
hardheaded,power
hardheart,fear
hardhearted,fear
hardhearted,power
hardheartedness,fear
hardhit,weakness
hardier,power
hardline,power
hardliner,power
hardliner,weakness
hardliners,weakness
hardly,power
hardship,power
hardships,power
hardworking,weakness
hardy,weakness
harm,power
harmful,power
harmless,power
harmonious,power
harmoniously,power
harmonize,power
harmony,power
harms,power
harpy,power
harri,anger
harridan,power
harried,anger
harried,power
harrow,power
harsh,power
harshly,power
hassle,power
haste,power
hasty,power
hasty,weakness
hate,anger
hate,power
hateful,anger
hateful,power
hatefully,anger
hatefully,power
hatefulness,power
hater,power
hatr,anger
hatred,anger
hatred,power
haughtily,power
haughty,power
haunt,weakness
haunting,power
haven,power
havoc,power
hawkish,power
hazard,weakness
hazardous,weakness
hazy,weakness
headache,weakness
headaches,weakness
headway,weakness
heady,power
heal,weakness
healthful,power
healthy,weakness
heart,happiness
heart,weakness
heartach,sadness
heartache,sadness
heartbreak,sadness
heartbreak,power
heartbreaker,power
heartbreaking,sadness
heartbreaking,power
heartbreakingly,power
heartburn,anger
heartburning,anger
hearten,happiness
hearten,power
heartening,power
heartfelt,power
heartily,power
heartless,fear
heartless,power
heartlessly,fear
heartlessness,fear
heartrend,sadness
heartrending,sadness
heartrending,power
heartsick,sadness
heartsickness,sadness
heartwarming,power
heathen,power
heaven,weakness
heavenly,power
heavily,power
heavyhanded,power
heavyheart,sadness
heavyhearted,sadness
heavyhearted,power
heavyheartedness,sadness
heck,power
heckle,power
hectic,weakness
hedge,power
hedonistic,power
heedless,power
hegemonism,weakness
hegemonistic,power
hegemony,power
hegemony,weakness
heinous,power
hell,power
hellbent,power
hellion,power
help,weakness
helpful,weakness
helpless,sadness
helpless,weakness
helplessly,weakness
helplessness,sadness
helplessness,weakness
herald,power
heresy,power
heretic,power
heretical,power
hero,power
hero_worship,happiness
heroic,power
heroically,power
heroine,power
heroize,power
heros,power
hesit,fear
hesitance,fear
hesitancy,fear
hesitant,power
hesitantly,fear
hesitatingly,fear
hideous,disgust
hideous,fear
hideous,power
hideously,fear
hideously,power
hideousness,power
high_dudgeon,anger
high_spirit,happiness
high_spirits,happiness
highlight,power
highquality,weakness
high-spirit,happiness
high-spirited,happiness
hilar,happiness
hilari,happiness
hilarious,happiness
hilarious,power
hilariously,happiness
hilariously,power
hilariousness,power
hilarity,happiness
hilarity,power
hinder,power
hindrance,power
historic,weakness
hoard,power
hoax,power
hobble,weakness
hole,weakness
hollow,power
holy,weakness
homage,power
honest,power
honest,weakness
honestly,power
honesty,power
honeymoon,weakness
honor,weakness
honor,power
honorable,power
hoodwink,power
hope,power
hopeful,power
hopefully,power
hopefulness,power
hopeless,power
hopelessly,power
hopelessness,power
hopes,power
horde,weakness
horrend,fear
horrendous,fear
horrendous,power
horrendously,power
horribl,fear
horrible,fear
horrible,power
horribly,fear
horribly,power
horrid,fear
horrid,power
horridly,fear
horrif,fear
horrifi,fear
horrific,fear
horrific,power
horrifically,power
horrified,fear
horrify,fear
horrify,power
horrifying,fear
horrifying,power
horrifyingly,fear
horrifyingly,power
horror,disgust
horror,fear
horror,power
horrors,power
horror-stricken,fear
horror-struck,fear
hospitable,power
hostage,weakness
hostil,anger
hostile,anger
hostile,weakness
hostilely,anger
hostilities,weakness
hostility,anger
hostility,power
hot,weakness
hotbeds,power
hothead,power
hotheaded,power
hothouse,weakness
howl,surprise
howling,surprise
hubris,power
huckster,power
huffi,anger
huffili,anger
huffily,anger
huffiness,anger
huffish,anger
huffishness,anger
huffy,anger
hug,power
humane,power
humanists,weakness
humanity,weakness
humankind,power
humble,power
humbling,power
humiliate,power
humiliating,power
humiliation,power
humility,power
humor,power
humorous,power
humorously,power
humour,power
humourous,power
hunger,power
hungry,weakness
hurt,weakness
hurtful,weakness
hustler,weakness
hypocrisy,power
hypocrite,power
hypocrites,power
hypocritical,power
hypocritically,power
hyster,fear
hysteria,fear
hysteria,power
hysteric,power
hysterical,fear
hysterical,power
hysterically,fear
hysterically,power
hysterics,power
icy,weakness
ideal,power
idealism,weakness
idealist,weakness
idealize,power
ideally,power
identif,happiness
identifi,happiness
identification,happiness
identify,happiness
idiocies,power
idiocy,power
idiot,power
idiotic,power
idiotically,power
idiots,power
idle,weakness
idol,power
idolize,power
idolized,power
idyllic,power
ignoble,power
ignominious,power
ignominiously,power
ignominy,power
ignorance,power
ignorant,power
ignore,weakness
ill,weakness
ill_temp,anger
ill_temper,anger
ill_wil,anger
ill_will,anger
illadvised,power
illconceived,power
illegal,weakness
illegally,weakness
illegitimate,weakness
illfated,power
illfavored,power
illicit,weakness
illiquid,weakness
illiterate,weakness
illmannered,power
illnatured,power
illness,weakness
illogic,power
illogical,power
illogically,power
illsorted,power
illtempered,power
illtreated,power
illtreatment,power
illuminate,power
illuminati,power
illuminating,power
illumine,power
illusage,power
illused,power
illusion,power
illusions,power
illusory,power
illustrious,power
imaginary,power
imaginative,power
imbalance,power
imbecile,power
imbroglio,power
immaculate,power
immaculately,power
immaterial,power
immature,weakness
imminence,power
imminent,power
imminently,power
immobilized,weakness
immoderate,power
immoderately,power
immodest,power
immoral,power
immorality,power
immorally,power
immovable,power
impair,power
impaired,power
impartial,weakness
impartiality,weakness
impartially,weakness
impasse,power
impassioned,power
impassive,weakness
impatience,power
impatient,power
impatiently,power
impeach,power
impeccable,power
impeccably,power
impedance,power
impede,power
impediment,power
impel,power
impending,power
impenitent,power
imperfect,weakness
imperfectly,weakness
imperial,weakness
imperialist,power
imperil,power
imperious,power
imperiously,power
impermissible,weakness
impersonal,weakness
impertinent,power
imperturbable,power
impervious,power
impetuous,power
impetuously,power
impetus,weakness
impiety,power
impinge,power
impious,power
implacable,power
implausible,power
implausibly,power
implicate,weakness
implication,weakness
implode,power
implore,power
imploring,power
imploringly,power
impolite,power
impolitely,power
impolitic,power
importance,weakness
important,weakness
importantly,weakness
importunate,power
importune,power
impose,power
imposers,power
imposing,weakness
imposition,power
impossible,weakness
impossiblity,weakness
impossibly,weakness
impotent,power
impoverish,weakness
impoverished,weakness
impractical,power
imprecate,power
imprecise,weakness
imprecisely,weakness
imprecision,weakness
impregnable,power
impress,happiness
impress,weakness
impression,weakness
impressions,weakness
impressive,power
impressively,power
impressiveness,power
imprison,weakness
imprisonment,weakness
improbability,power
improbable,power
improbably,power
improper,power
improperly,power
impropriety,power
improve,weakness
improved,weakness
improvement,weakness
improving,weakness
improvise,power
imprudence,power
imprudent,power
impudence,power
impudent,power
impudently,power
impugn,power
impulsive,power
impulsively,power
impunity,weakness
impure,power
impurity,power
in_awe_of,surprise
inability,weakness
inaccessible,weakness
inaccuracies,weakness
inaccuracy,weakness
inaccurate,power
inaccurately,power
inaction,weakness
inactive,weakness
inadequacy,weakness
inadequate,weakness
inadequately,weakness
inadverent,weakness
inadverently,weakness
inadvisable,weakness
inadvisably,weakness
inalienable,weakness
inane,power
inanely,power
inappropriate,power
inappropriately,power
